gene,in_variance_set,in_centrality_set,in_kegg_set,n_sources,variance,variance_rank,in_degree,centrality_rank,kegg_pathway
TRAP1,True,False,False,1,8.328856762900951,4859.0,,,
TRAPPC1,True,False,False,1,9.45773847907862,3294.0,,,
TRAPPC10,False,True,False,1,,,554.0,1160.0,
TRAPPC11,False,True,False,1,,,691.0,701.0,
TRAPPC13,False,True,False,1,,,409.0,2211.0,
TRAPPC14,True,False,False,1,8.670426645018201,4310.0,,,
TRAPPC8,False,True,False,1,,,517.0,1327.0,
TRAT1,False,True,False,1,,,497.0,1465.0,
TRDN,True,False,False,1,27.252493414847073,54.0,,,
TREM1,True,False,False,1,10.625231399050126,2245.0,,,
TREML2,False,True,False,1,,,355.0,2874.0,
TRH,True,False,False,1,10.189651831576295,2573.0,,,
TRIB1,True,False,False,1,9.209291655348736,3579.0,,,
TRIB3,True,False,False,1,10.142412622885974,2613.0,,,
TRIL,True,False,False,1,10.088465247718355,2647.0,,,
TRIM14,True,False,False,1,8.312783451366693,4882.0,,,
TRIM17,False,True,False,1,,,342.0,3075.0,
TRIM22,True,False,False,1,9.535332752610358,3207.0,,,
TRIM25,True,True,False,2,8.614364316937907,4392.0,296.0,3987.0,
TRIM26,True,False,False,1,11.894162376428612,1469.0,,,
TRIM27,True,False,False,1,12.282961903269513,1297.0,,,
TRIM28,True,True,False,2,12.365498682317307,1262.0,554.0,1159.0,
TRIM3,True,True,False,2,9.14633282877518,3657.0,299.0,3902.0,
TRIM37,False,True,False,1,,,288.0,4175.0,
TRIM38,False,True,False,1,,,273.0,4575.0,
TRIM39,True,False,False,1,12.107331648984935,1366.0,,,
TRIM47,True,False,False,1,10.31826234874112,2463.0,,,
TRIM52,False,True,False,1,,,425.0,2058.0,
TRIM54,True,True,False,2,22.7810142743879,112.0,437.0,1931.0,
TRIM55,True,False,False,1,22.85306966432234,109.0,,,
TRIM58,True,False,False,1,8.481248545804808,4608.0,,,
TRIM63,True,True,False,2,26.53149879109169,61.0,322.0,3431.0,
TRIM69,True,False,False,1,9.930898963497198,2799.0,,,
TRIM71,True,True,False,2,10.99864126658742,1990.0,373.0,2621.0,
TRIM73,False,True,False,1,,,320.0,3468.0,
TRIM9,True,True,False,2,11.63399601524877,1590.0,286.0,4229.0,
TRIO,True,False,False,1,9.630852037086598,3103.0,,,
TRIP10,True,False,False,1,9.302564753058348,3450.0,,,
TRIP12,False,True,False,1,,,708.0,653.0,
TRIP13,True,False,False,1,9.133344473357432,3673.0,,,
TRIP6,True,False,False,1,8.316990667431222,4874.0,,,
TRMT1,True,True,False,2,9.01995806114147,3830.0,618.0,887.0,
TRMT2A,True,True,False,2,8.394355147545562,4733.0,326.0,3358.0,
TRMT44,False,True,False,1,,,268.0,4716.0,
TRMT9B,True,True,False,2,9.6389849290194,3093.0,497.0,1468.0,
TRMU,False,True,False,1,,,380.0,2537.0,
TRNP1,True,False,False,1,8.76832996217456,4177.0,,,
TRO,True,False,False,1,10.10875712379068,2638.0,,,
TROAP,True,False,False,1,9.789544622576411,2936.0,,,
TRPC4,True,False,False,1,8.371464249462086,4776.0,,,
TRPC4AP,True,True,False,2,9.21805176931568,3560.0,381.0,2524.0,
TRPM2,True,False,False,1,9.432017046429262,3320.0,,,
TRPM7,False,True,False,1,,,463.0,1692.0,
TRPV1,False,True,False,1,,,639.0,824.0,
TRPV2,True,False,False,1,10.857444089985512,2085.0,,,
TRRAP,False,True,False,1,,,565.0,1098.0,
TSC1,False,True,False,1,,,372.0,2633.0,
TSC2,False,True,False,1,,,390.0,2417.0,
TSC22D4,True,False,False,1,12.423441470590967,1235.0,,,
TSEN2,False,True,False,1,,,325.0,3373.0,
TSEN34,True,False,False,1,15.448090313587716,528.0,,,
TSHR,False,True,False,1,,,1094.0,242.0,
TSHZ2,True,False,False,1,12.233640892155467,1313.0,,,
TSKU,True,False,False,1,8.554227426647564,4491.0,,,
TSN,False,True,False,1,,,428.0,2031.0,
TSNARE1,False,True,False,1,,,352.0,2928.0,
TSPAN11,True,False,False,1,9.843518113272076,2873.0,,,
TSPAN12,True,False,False,1,11.322344323618523,1794.0,,,
TSPAN13,True,False,False,1,9.657177230506118,3078.0,,,
TSPAN15,True,False,False,1,11.26817431156162,1835.0,,,
TSPAN16,False,True,False,1,,,303.0,3806.0,
TSPAN17,True,True,False,2,10.63574458198801,2232.0,387.0,2451.0,
TSPAN18,True,False,False,1,16.036395796005166,437.0,,,
TSPAN2,True,False,False,1,10.020937722151476,2716.0,,,
TSPAN32,True,False,False,1,10.78039647162604,2132.0,,,
TSPAN33,True,False,False,1,9.274612028476923,3493.0,,,
TSPAN7,True,False,False,1,13.657906851828216,879.0,,,
TSPAN8,True,False,False,1,10.2428443563867,2524.0,,,
TSPAN9,True,False,False,1,12.778676064025712,1112.0,,,
TSPO,True,False,False,1,10.45678427479584,2370.0,,,
TSPOAP1,True,True,False,2,14.665634985047266,658.0,548.0,1183.0,
TSPYL5,True,False,False,1,10.92589012178878,2042.0,,,
TSPYL6,False,True,False,1,,,348.0,2985.0,
TSSK4,False,True,False,1,,,691.0,703.0,
TTBK1,False,True,False,1,,,300.0,3879.0,
TTBK2,False,True,False,1,,,385.0,2478.0,
TTC21B,False,True,False,1,,,789.0,514.0,
TTC23L,False,True,False,1,,,340.0,3108.0,
TTC34,False,True,False,1,,,484.0,1557.0,
TTC37,False,True,False,1,,,314.0,3583.0,
TTC9,True,False,False,1,9.32768956213382,3426.0,,,
TTI1,False,True,False,1,,,298.0,3932.0,
TTK,True,False,False,1,10.003074897924025,2733.0,,,
TTLL12,True,True,False,2,9.709502232309246,3015.0,318.0,3492.0,
TTN,True,False,True,2,27.439465262453275,51.0,,,both
TTR,True,False,False,1,10.986041293093365,1999.0,,,
TTYH2,True,False,False,1,10.297377240648494,2478.0,,,
TTYH3,True,False,False,1,14.881351981526416,626.0,,,
TUB,True,False,False,1,9.197771845776815,3589.0,,,
TUBA1B,True,False,False,1,14.724386016855622,645.0,,,
TUBA8,True,False,False,1,9.203516555381228,3582.0,,,
TUBB,True,False,False,1,26.583942438424597,59.0,,,
TUBB1,True,False,False,1,8.57740125688854,4449.0,,,
TUBB2B,True,False,False,1,11.737151067020712,1539.0,,,
TUBB3,True,False,False,1,10.1601011436269,2602.0,,,
TUBB4A,True,False,False,1,8.924144456925658,3965.0,,,
TUBB4B,True,False,False,1,10.28316046831233,2489.0,,,
TUBB6,True,False,False,1,9.336248910735971,3415.0,,,
TUBGCP3,True,False,False,1,9.080628882412952,3752.0,,,
TUBGCP6,True,True,False,2,9.108471629343493,3706.0,578.0,1034.0,
TUNAR,False,True,False,1,,,387.0,2461.0,
TUSC3,True,False,False,1,12.19825139809319,1329.0,,,
TUT1,False,True,False,1,,,394.0,2374.0,
TUT4,False,True,False,1,,,269.0,4688.0,
TWF2,True,False,False,1,10.07954978729376,2658.0,,,
TWIST2,True,False,False,1,9.530435316663024,3214.0,,,
TXLNB,True,False,False,1,17.139996555395932,321.0,,,
TXNDC11,True,True,False,2,8.604984799409934,4401.0,295.0,4017.0,
TXNDC15,False,True,False,1,,,286.0,4232.0,
TXNDC5,True,False,False,1,12.584817767207367,1175.0,,,
TXNL1,False,True,False,1,,,344.0,3042.0,
TYK2,True,True,False,2,8.732003479135253,4224.0,616.0,893.0,
TYMP,True,False,False,1,10.636209436474877,2230.0,,,
TYMS,True,False,False,1,11.132024229779534,1913.0,,,
TYROBP,True,True,False,2,16.02317116199428,438.0,509.0,1391.0,
TYRP1,True,False,False,1,11.437348543804251,1717.0,,,
TYW5,False,True,False,1,,,318.0,3495.0,
U2AF2,True,True,False,2,11.70718087846768,1558.0,483.0,1559.0,
UAP1L1,True,False,False,1,8.860338618796606,4053.0,,,
UBA1,True,True,False,2,10.082601244688464,2653.0,452.0,1795.0,
UBA5,False,True,False,1,,,285.0,4252.0,
UBA6,False,True,False,1,,,288.0,4173.0,
UBA7,True,False,False,1,10.419327476258273,2394.0,,,
UBALD1,True,False,False,1,10.5143882550522,2324.0,,,
UBAP1L,False,True,False,1,,,816.0,484.0,
UBASH3A,False,True,False,1,,,524.0,1290.0,
UBASH3B,True,False,False,1,8.953422472281282,3926.0,,,
UBE2A,False,True,False,1,,,302.0,3833.0,
UBE2C,True,False,False,1,11.968432921725483,1427.0,,,
UBE2M,True,False,False,1,9.681476115313504,3053.0,,,
UBE2QL1,True,False,False,1,11.363484516699458,1761.0,,,
UBE2S,True,False,False,1,8.566801736615165,4472.0,,,
UBE3C,False,True,False,1,,,987.0,315.0,
UBE4B,False,True,False,1,,,408.0,2218.0,
UBFD1,False,True,False,1,,,310.0,3654.0,
UBN2,False,True,False,1,,,299.0,3910.0,
UBP1,False,True,False,1,,,612.0,905.0,
UBQLN1,False,True,False,1,,,676.0,732.0,
UBQLN4,True,True,False,2,9.230894141849376,3544.0,508.0,1400.0,
UBR2,False,True,False,1,,,351.0,2935.0,
UBR3,False,True,False,1,,,352.0,2927.0,
UBR4,True,False,False,1,8.36587713638379,4788.0,,,
UBR5,False,True,False,1,,,752.0,564.0,
UBR7,True,False,False,1,9.242046960481812,3531.0,,,
UBTD1,True,False,False,1,9.866987392115362,2849.0,,,
UBXN4,False,True,False,1,,,344.0,3046.0,
UBXN6,True,False,False,1,8.681859980606825,4291.0,,,
UCHL1,True,False,False,1,14.310462182374064,722.0,,,
UCK1,False,True,False,1,,,471.0,1644.0,
UCP2,True,False,False,1,9.816414045352884,2900.0,,,
UFC1,False,True,False,1,,,279.0,4412.0,
UGGT1,False,True,False,1,,,441.0,1900.0,
UGT1A1,False,True,False,1,,,388.0,2447.0,
UGT1A3,False,True,False,1,,,268.0,4728.0,
UGT1A4,False,True,False,1,,,286.0,4246.0,
UGT1A9,False,True,False,1,,,303.0,3819.0,
UGT2B4,True,False,False,1,10.150251566669786,2608.0,,,
UHMK1,False,True,False,1,,,269.0,4690.0,
UHRF1,True,False,False,1,8.494361048911,4584.0,,,
UHRF2,False,True,False,1,,,282.0,4325.0,
ULBP2,True,False,False,1,8.67064463419716,4309.0,,,
ULK1,True,False,False,1,9.404310283809489,3349.0,,,
ULK3,True,True,False,2,9.520061300728813,3233.0,456.0,1761.0,
UNC13B,True,True,False,2,10.220055707613366,2545.0,269.0,4698.0,
UNC13D,True,False,False,1,10.38856490251937,2412.0,,,
UNC45A,False,True,False,1,,,280.0,4382.0,
UNC45B,True,True,False,2,32.306197307359994,27.0,313.0,3602.0,
UNC5B,True,False,False,1,10.357313285296138,2429.0,,,
UNC5C,True,False,False,1,10.930498844601042,2035.0,,,
UNC5CL,False,True,False,1,,,382.0,2515.0,
UNC5D,True,True,False,2,9.191356889920018,3596.0,396.0,2344.0,
UNC79,False,True,False,1,,,372.0,2630.0,
UNC80,False,True,False,1,,,665.0,757.0,
UNC93B1,True,False,False,1,8.779826584323269,4153.0,,,
UNKL,True,False,False,1,8.695206520189078,4266.0,,,
UPF1,True,True,False,2,9.734272140882396,2996.0,308.0,3689.0,
UPK3BL1,True,False,False,1,8.930778633869306,3958.0,,,
UQCC1,False,True,False,1,,,399.0,2316.0,
UQCRC1,True,False,False,1,8.64332540087859,4346.0,,,
UQCRHL,False,True,False,1,,,295.0,4030.0,
URB1,False,True,False,1,,,328.0,3309.0,
URGCP,False,True,False,1,,,658.0,780.0,
UROC1,False,True,False,1,,,459.0,1731.0,
USF2,True,False,False,1,9.476624168375832,3273.0,,,
USH2A,True,False,False,1,8.498576428700227,4577.0,,,
USO1,False,True,False,1,,,305.0,3761.0,
USP14,False,True,False,1,,,266.0,4772.0,
USP17L15,False,True,False,1,,,600.0,951.0,
USP17L2,False,True,False,1,,,591.0,984.0,
USP17L7,False,True,False,1,,,360.0,2802.0,
USP19,True,True,False,2,10.35460631094142,2435.0,596.0,960.0,
USP2,True,True,False,2,15.803091927151232,473.0,401.0,2289.0,
USP20,True,True,False,2,8.673658967369121,4304.0,349.0,2965.0,
USP22,False,True,False,1,,,331.0,3249.0,
USP24,False,True,False,1,,,434.0,1962.0,
USP25,False,True,False,1,,,349.0,2967.0,
USP32,False,True,False,1,,,476.0,1613.0,
USP34,False,True,False,1,,,719.0,627.0,
USP38,False,True,False,1,,,320.0,3466.0,
USP46,False,True,False,1,,,291.0,4109.0,
USP5,True,True,False,2,10.278536035738638,2496.0,374.0,2605.0,
USP7,False,True,False,1,,,388.0,2446.0,
USP9X,False,True,False,1,,,416.0,2144.0,
USP9Y,True,False,False,1,13.349677775332903,953.0,,,
UTP14C,True,False,False,1,12.268660458653352,1301.0,,,
UTP6,False,True,False,1,,,385.0,2476.0,
UTY,True,False,False,1,16.54558263026555,373.0,,,
VAC14,True,True,False,2,10.467248339308066,2363.0,419.0,2120.0,
VANGL2,True,False,False,1,15.10198750809417,580.0,,,
VARS1,True,False,False,1,14.972285616475329,603.0,,,
VARS2,True,False,False,1,11.906647962444708,1460.0,,,
VASH1,True,False,False,1,11.729251050344534,1545.0,,,
VASN,True,False,False,1,19.78599933342464,194.0,,,
VASP,True,False,False,1,8.629035613205087,4366.0,,,
VAT1,True,True,False,2,11.0370134824282,1966.0,284.0,4276.0,
VAT1L,True,False,False,1,12.654569400645636,1155.0,,,
VAV1,True,True,False,2,9.07441700065017,3757.0,474.0,1623.0,
VAV2,True,False,False,1,9.36328350195341,3385.0,,,
VAV3,True,False,False,1,9.11174849874413,3704.0,,,
VAX1,False,True,False,1,,,286.0,4234.0,
VCAM1,True,False,False,1,14.595983008444406,676.0,,,
VCAN,True,False,False,1,13.531902951944303,903.0,,,
VCPIP1,False,True,False,1,,,278.0,4448.0,
VDR,True,False,False,1,8.460814536320136,4645.0,,,
VEGFA,True,False,False,1,9.224842139193134,3548.0,,,
VEGFC,True,False,False,1,9.211331645336877,3574.0,,,
VEPH1,True,False,False,1,11.623021200965187,1600.0,,,
VGLL3,True,False,False,1,9.325159151311274,3430.0,,,
VIL1,True,False,False,1,9.1878018757924,3600.0,,,
VIM,True,False,False,1,9.331092956291316,3419.0,,,
VIPAS39,False,True,False,1,,,330.0,3270.0,
VIPR1,True,False,False,1,11.586451366562653,1626.0,,,
VIPR2,True,False,False,1,11.310575371739825,1800.0,,,
VIRMA,False,True,False,1,,,963.0,335.0,
VIT,True,False,False,1,9.734761548046269,2994.0,,,
VLDLR,True,False,False,1,9.000819388167502,3852.0,,,
VNN2,True,True,False,2,10.510368762756377,2331.0,324.0,3391.0,
VPS16,False,True,False,1,,,515.0,1346.0,
VPS18,True,True,False,2,10.13971057712434,2615.0,620.0,879.0,
VPS25,False,True,False,1,,,302.0,3837.0,
VPS26C,False,True,False,1,,,334.0,3200.0,
VPS35,False,True,False,1,,,294.0,4037.0,
VPS37A,False,True,False,1,,,287.0,4216.0,
VPS39,False,True,False,1,,,301.0,3860.0,
VPS41,False,True,False,1,,,327.0,3331.0,
VPS4A,False,True,False,1,,,362.0,2760.0,
VPS50,False,True,False,1,,,276.0,4493.0,
VPS52,True,False,False,1,11.90664523959421,1461.0,,,
VPS54,False,True,False,1,,,510.0,1383.0,
VPS8,False,True,False,1,,,266.0,4779.0,
VPS9D1,True,False,False,1,8.89012762181679,4018.0,,,
VSIG4,True,True,False,2,14.91813020832464,610.0,400.0,2304.0,
VSIR,True,False,False,1,12.369608136575758,1257.0,,,
VSNL1,True,False,False,1,10.242569334714382,2525.0,,,
VSTM2A,False,True,False,1,,,304.0,3792.0,
VSTM2L,True,False,False,1,13.318451813800545,962.0,,,
VSTM4,True,False,False,1,8.346464751184529,4831.0,,,
VTA1,False,True,False,1,,,288.0,4171.0,
VTI1A,False,True,False,1,,,321.0,3451.0,
VTN,True,False,False,1,13.651198754209709,882.0,,,
VWA1,True,False,False,1,9.926704021433872,2803.0,,,
VWC2,True,True,False,2,13.392353871107348,943.0,433.0,1969.0,
VWDE,True,False,False,1,11.458560411556574,1695.0,,,
VWF,True,False,False,1,27.860881310177813,49.0,,,
WAPL,False,True,False,1,,,465.0,1678.0,
WAS,False,True,False,1,,,332.0,3227.0,
WASF1,True,False,False,1,8.297434236537892,4904.0,,,
WASH6P,True,False,False,1,8.770713798790315,4171.0,,,
WASHC4,False,True,False,1,,,280.0,4380.0,
WASHC5,False,True,False,1,,,661.0,772.0,
WDFY1,False,True,False,1,,,349.0,2962.0,
WDFY3,False,True,False,1,,,263.0,4880.0,
WDFY4,True,False,False,1,12.76388887474031,1116.0,,,
WDPCP,False,True,False,1,,,571.0,1063.0,
WDR11,False,True,False,1,,,300.0,3874.0,
WDR18,True,False,False,1,8.757157628439906,4193.0,,,
WDR24,True,True,False,2,8.927052517244105,3962.0,381.0,2526.0,
WDR26,False,True,False,1,,,559.0,1127.0,
WDR27,False,True,False,1,,,341.0,3090.0,
WDR3,False,True,False,1,,,362.0,2759.0,
WDR33,False,True,False,1,,,438.0,1925.0,
WDR46,True,False,False,1,9.016842918924072,3835.0,,,
WDR5,True,True,False,2,8.631254873364156,4360.0,544.0,1198.0,
WDR55,False,True,False,1,,,445.0,1857.0,
WDR59,False,True,False,1,,,333.0,3215.0,
WDR6,True,True,False,2,10.035438969880136,2703.0,448.0,1831.0,
WDR61,False,True,False,1,,,296.0,3991.0,
WDR75,False,True,False,1,,,470.0,1648.0,
WDR81,True,False,False,1,11.206086460276865,1868.0,,,
WDR82,False,True,False,1,,,1034.0,275.0,
WDR86,True,True,False,2,8.803196327501993,4115.0,358.0,2828.0,
WDR90,False,True,False,1,,,332.0,3230.0,
WDTC1,True,False,False,1,9.986104554024944,2751.0,,,
WFDC11,False,True,False,1,,,430.0,1999.0,
WFS1,True,False,False,1,10.954899964485575,2021.0,,,
WIPF3,True,False,False,1,8.942106571319401,3944.0,,,
WIPI2,False,True,False,1,,,458.0,1739.0,
WIZ,True,False,False,1,8.742334891667554,4208.0,,,
WLS,True,False,False,1,9.037912507059866,3802.0,,,
WNK2,True,True,False,2,23.52152248496414,96.0,543.0,1200.0,
WNT11,True,False,False,1,9.99294850473182,2743.0,,,
WNT2,True,False,False,1,8.478707498096787,4616.0,,,
WNT5A,True,False,False,1,13.09569574400282,1027.0,,,
WNT5B,True,False,False,1,10.821200199157982,2107.0,,,
WNT9A,True,False,False,1,9.2279562270604,3546.0,,,
WSCD1,True,False,False,1,11.332191269440916,1779.0,,,
WWC1,True,False,False,1,9.535231576286025,3208.0,,,
WWTR1,True,False,False,1,8.413460710384195,4711.0,,,
XAB2,True,True,False,2,12.772162131513475,1114.0,515.0,1339.0,
XG,True,False,False,1,9.615942289868777,3124.0,,,
XIRP1,True,False,False,1,35.847001854620125,19.0,,,
XIRP2,True,False,False,1,25.150316783491547,72.0,,,
XK,True,False,False,1,11.449638925506129,1705.0,,,
XKR4,False,True,False,1,,,272.0,4613.0,
XKR7,False,True,False,1,,,411.0,2195.0,
XPO1,False,True,False,1,,,719.0,626.0,
XPO4,True,False,False,1,9.58584506838984,3156.0,,,
XPO5,False,True,False,1,,,686.0,710.0,
XPO6,True,True,False,2,9.715375598514562,3008.0,322.0,3434.0,
XPO7,False,True,False,1,,,434.0,1959.0,
XRCC3,True,True,False,2,9.442665597235404,3308.0,312.0,3616.0,
XRCC5,False,True,False,1,,,266.0,4769.0,
XRCC6,False,True,False,1,,,363.0,2751.0,
XYLT1,True,False,False,1,9.37844336690718,3373.0,,,
YAP1,True,False,False,1,10.789403797640407,2127.0,,,
YEATS2,False,True,False,1,,,529.0,1257.0,
YIPF3,False,True,False,1,,,436.0,1944.0,
YKT6,True,True,False,2,9.182509187412464,3607.0,457.0,1747.0,
YME1L1,False,True,False,1,,,620.0,880.0,
YTHDC2,False,True,False,1,,,335.0,3172.0,
YTHDF1,False,True,False,1,,,455.0,1769.0,
YTHDF3,False,True,False,1,,,489.0,1516.0,
ZACN,True,False,False,1,9.351304816149248,3398.0,,,
ZAN,False,True,False,1,,,432.0,1980.0,
ZAP70,True,False,False,1,8.7843178343471,4144.0,,,
ZBBX,False,True,False,1,,,294.0,4040.0,
ZBED6,True,False,False,1,19.597507056091256,200.0,,,
ZBP1,False,True,False,1,,,506.0,1416.0,
ZBTB16,True,False,False,1,13.46792001514755,923.0,,,
ZBTB17,False,True,False,1,,,274.0,4552.0,
ZBTB22,True,False,False,1,11.352309357481229,1768.0,,,
ZBTB25,False,True,False,1,,,372.0,2628.0,
ZBTB37,False,True,False,1,,,565.0,1097.0,
ZBTB40,False,True,False,1,,,371.0,2648.0,
ZBTB45,True,True,False,2,8.82474340993711,4086.0,383.0,2504.0,
ZBTB47,True,False,False,1,11.7424371182226,1535.0,,,
ZBTB48,False,True,False,1,,,342.0,3077.0,
ZBTB7B,True,False,False,1,11.714477373169537,1553.0,,,
ZBTB8B,False,True,False,1,,,457.0,1758.0,
ZBTB9,True,False,False,1,8.932624474363374,3955.0,,,
ZC3H12A,True,False,False,1,8.970479195323207,3907.0,,,
ZC3H14,False,True,False,1,,,384.0,2488.0,
ZC3H18,False,True,False,1,,,290.0,4134.0,
ZC3H3,True,True,False,2,10.32303008223903,2462.0,329.0,3287.0,
ZC3H7B,True,True,False,2,10.46344414332668,2365.0,444.0,1867.0,
ZCCHC24,True,False,False,1,8.373568038150536,4772.0,,,
ZDHHC11,False,True,False,1,,,375.0,2598.0,
ZDHHC11B,True,True,False,2,9.865404608852696,2851.0,401.0,2291.0,
ZDHHC16,False,True,False,1,,,397.0,2337.0,
ZDHHC20,False,True,False,1,,,278.0,4449.0,
ZDHHC3,False,True,False,1,,,306.0,3745.0,
ZDHHC5,False,True,False,1,,,350.0,2952.0,
ZDHHC6,False,True,False,1,,,271.0,4637.0,
ZDHHC8,True,False,False,1,9.429084240352816,3325.0,,,
ZER1,True,True,False,2,9.809489220723894,2919.0,302.0,3840.0,
ZFC3H1,False,True,False,1,,,269.0,4687.0,
ZFP36,True,False,False,1,10.665631979091016,2212.0,,,
ZFP36L2,True,False,False,1,8.458142718822337,4650.0,,,
ZFP90,False,True,False,1,,,515.0,1343.0,
ZFP91-CNTF,True,False,False,1,8.947650798273045,3933.0,,,
ZFR,False,True,False,1,,,362.0,2758.0,
ZFR2,False,True,False,1,,,491.0,1502.0,
ZFTA,True,False,False,1,9.022729012340289,3824.0,,,
ZFY,True,False,False,1,16.291247761890038,403.0,,,
ZFYVE1,False,True,False,1,,,405.0,2249.0,
ZFYVE26,False,True,False,1,,,612.0,903.0,
ZFYVE27,True,True,False,2,8.805517084525864,4111.0,410.0,2202.0,
ZFYVE28,True,False,False,1,8.316174903428065,4877.0,,,
ZGPAT,True,False,False,1,10.903613756977125,2058.0,,,
ZHX2,True,False,False,1,8.350445778256768,4824.0,,,
ZKSCAN3,False,True,False,1,,,276.0,4508.0,
ZKSCAN5,False,True,False,1,,,307.0,3724.0,
ZKSCAN8,False,True,False,1,,,515.0,1345.0,
ZMIZ2,True,False,False,1,9.631492225986904,3100.0,,,
ZMYM3,True,True,False,2,8.462553722807337,4643.0,338.0,3139.0,
ZMYM4,False,True,False,1,,,449.0,1821.0,
ZNF12,False,True,False,1,,,308.0,3700.0,
ZNF131,False,True,False,1,,,522.0,1302.0,
ZNF133,False,True,False,1,,,401.0,2290.0,
ZNF134,False,True,False,1,,,304.0,3793.0,
ZNF142,False,True,False,1,,,265.0,4804.0,
ZNF146,False,True,False,1,,,273.0,4581.0,
ZNF154,False,True,False,1,,,276.0,4504.0,
ZNF185,True,False,False,1,11.45177700383857,1703.0,,,
ZNF197,False,True,False,1,,,622.0,871.0,
ZNF205,True,False,False,1,8.81005574966911,4106.0,,,
ZNF208,True,False,False,1,9.054439159605726,3779.0,,,
ZNF211,False,True,False,1,,,286.0,4233.0,
ZNF219,True,False,False,1,9.247144918776296,3521.0,,,
ZNF225,False,True,False,1,,,304.0,3795.0,
ZNF226,False,True,False,1,,,262.0,4907.0,
ZNF234,False,True,False,1,,,288.0,4200.0,
ZNF248,True,False,False,1,8.694811180233344,4268.0,,,
ZNF264,False,True,False,1,,,436.0,1941.0,
ZNF274,False,True,False,1,,,370.0,2664.0,
ZNF282,True,True,False,2,8.38318314460413,4749.0,387.0,2457.0,
ZNF3,False,True,False,1,,,300.0,3882.0,
ZNF318,False,True,False,1,,,493.0,1491.0,
ZNF324,False,True,False,1,,,293.0,4060.0,
ZNF324B,False,True,False,1,,,288.0,4195.0,
ZNF329,False,True,False,1,,,292.0,4093.0,
