gene,in_degree,centrality_rank,selected
GRIN3B,21,29840,False
SYF2,21,29841,False
FKBP1B,21,29842,False
C10ORF95,21,29843,False
CRISPLD1,21,29844,False
SPOP,21,29845,False
CCZ1,21,29846,False
NR4A1,21,29847,False
HMGB1P1,21,29848,False
CDKN1A,21,29849,False
EFNB2,21,29850,False
GRPR,21,29851,False
ZNF835,21,29852,False
KLK14,21,29853,False
CLIP1,21,29854,False
SLC7A10,21,29855,False
TRIM5,21,29856,False
PLEKHA8P1,21,29857,False
P2RX4,21,29858,False
IL36RN,21,29859,False
BARD1,21,29860,False
IL21,21,29861,False
NEDD1,21,29862,False
ANP32A,21,29863,False
GCSH,21,29864,False
TMEM50B,21,29865,False
DYRK3,21,29866,False
FABP2,21,29867,False
DCDC2,21,29868,False
RADX,21,29869,False
PANX3,21,29870,False
C16ORF87,21,29871,False
CFAP418,21,29872,False
MFSD14A,21,29873,False
LCA5L,21,29874,False
PTGER1,21,29875,False
MEMO1,21,29876,False
DNALI1,21,29877,False
SLC45A2,21,29878,False
CMBL,21,29879,False
RAET1E,21,29880,False
CA3,21,29881,False
NLGN4Y,21,29882,False
TAF1D,21,29883,False
OR10A5,21,29884,False
BMERB1,21,29885,False
SAAL1,21,29886,False
ELFN2,21,29887,False
WDR81,21,29888,False
