gene,variance,variance_rank,selected
TRBV13,0.45960117286696833,46477,False
SNORA70D,0.4595661312960651,46478,False
MIR4728,0.4595474700613562,46479,False
ENSG00000271955,0.4595206211405587,46480,False
SQLE-DT,0.4594988871560567,46481,False
TRIM15,0.4594463108088047,46482,False
TRBV15,0.45942474676281086,46483,False
TRBV15,0.45942474676281086,46484,False
ENSG00000222145,0.45922299179966025,46485,False
ENSG00000225258,0.4589943378197948,46486,False
ENSG00000234692,0.458849067641065,46487,False
RPS26P38,0.45869694348212775,46488,False
CHRM3-AS1,0.45862128966070465,46489,False
ENSG00000218048,0.45858873666811745,46490,False
ENSG00000249658,0.45843608816669007,46491,False
RPL6P9,0.45842796872138203,46492,False
SMIM28,0.4583778907223085,46493,False
HNRNPKP5,0.4583612716418647,46494,False
RPS24P6,0.45835701744404095,46495,False
ENSG00000263517,0.458242248213056,46496,False
ENSG00000263942,0.458242248213056,46497,False
TRAJ30,0.45800796516178954,46498,False
ENSG00000267789,0.4579095631690785,46499,False
ENSG00000253630,0.45773647091249237,46500,False
MIR4645,0.4576464590647504,46501,False
ENSG00000217139,0.45746155932171606,46502,False
ENSG00000276471,0.45743367911740657,46503,False
LINC01491,0.4574220047472005,46504,False
ENSG00000227743,0.45739184265316485,46505,False
LAMTOR5P1,0.457359775565394,46506,False
RNU2-44P,0.45726309557902817,46507,False
ENSG00000200261,0.45723587199026894,46508,False
LINC01280,0.45720361442580676,46509,False
CYP51A1P1,0.4570080741854705,46510,False
NDUFB9P1,0.456912461608856,46511,False
NDUFB9P1,0.456912461608856,46512,False
RN7SL643P,0.45670294406506023,46513,False
ENSG00000267437,0.45667632397996494,46514,False
DDX18P6,0.4565928543509921,46515,False
TTTY2,0.45656740825166736,46516,False
ENSG00000260867,0.45638414744915934,46517,False
FABP9,0.4563496138724053,46518,False
TRBV7-4,0.456167357536205,46519,False
CRNN,0.45610011570342734,46520,False
GEMIN8P1,0.45602920253758794,46521,False
LTA,0.45585019874390975,46522,False
LTA,0.45585019874390975,46523,False
LTA,0.45585019874390975,46524,False
ENSG00000200651,0.45563019321654347,46525,False
ENSG00000221083,0.45551214588345085,46526,False
LINC00322,0.4555066291914357,46527,False
RPS17P7,0.45540790708827034,46528,False
ENSG00000284646,0.4553348584381721,46529,False
MIR34BHG,0.4552696711581737,46530,False
ENSG00000248991,0.4551475058506945,46531,False
ENSG00000287547,0.45511054122235167,46532,False
ENSG00000268133,0.45506912546000133,46533,False
CIR1P1,0.4550060006320893,46534,False
ENSG00000223829,0.4548741104955295,46535,False
LINC02299,0.4548458154006535,46536,False
ENSG00000263860,0.45481543337410657,46537,False
ENSG00000263279,0.454686523837442,46538,False
RN7SL399P,0.45453787826874464,46539,False
ENSG00000236461,0.45443634327837423,46540,False
TUBBP2,0.45441363717517164,46541,False
ENSG00000178836,0.45432891742437426,46542,False
ENSG00000243828,0.454280452415739,46543,False
YAE1-DT,0.4540684579338962,46544,False
MIR3181,0.4536693732052398,46545,False
ENSG00000256757,0.4536663511213822,46546,False
RPSAP57,0.4535258107825025,46547,False
ARHGEF2-AS1,0.45340042698511096,46548,False
NACAP5,0.4533649806470835,46549,False
LINC02952,0.4532571340047474,46550,False
TAB2-AS1,0.4531798383275933,46551,False
RNU6-388P,0.45314526572618197,46552,False
TMA16P1,0.45294738559110787,46553,False
ENSG00000275350,0.4529415168732133,46554,False
ENSG00000277705,0.45285690137498197,46555,False
RPL36AP53,0.45279172391570466,46556,False
NIFKP9,0.45267484271987607,46557,False
TPM3P8,0.4525030913139127,46558,False
C1ORF232,0.45247993461515795,46559,False
ENSG00000277223,0.4524349432543815,46560,False
ENSG00000243164,0.4524314896991337,46561,False
RNU6-238P,0.45236591689498934,46562,False
ENSG00000223742,0.4522244212939657,46563,False
ENSG00000226207,0.4521975330915194,46564,False
ENSG00000278981,0.4521069250994519,46565,False
ENSG00000284467,0.4521069250994519,46566,False
RNU6-425P,0.4517695612078702,46567,False
XRCC6P5,0.4517606523687566,46568,False
TBC1D21,0.45175185798087,46569,False
MIR4295,0.4517461480792787,46570,False
EIF1P6,0.451709580273286,46571,False
RPS15AP15,0.45151833803878966,46572,False
ENSG00000280019,0.4513290091673951,46573,False
RBISP2,0.4512956781619897,46574,False
PPIAP36,0.45112442862460506,46575,False
MIR6069,0.45103412415853233,46576,False
ENSG00000286557,0.450993907091132,46577,False
ENSG00000237899,0.45084739108007593,46578,False
IL2,0.45082762065517384,46579,False
DYNLT3P2,0.45066679944303084,46580,False
KRT8P35,0.450652343023623,46581,False
MIR548O,0.45027948248884664,46582,False
NBPF22P,0.45027605464006165,46583,False
RPL23AP69,0.45019732045892297,46584,False
CICP11,0.45017332142011857,46585,False
RPL35AP3,0.4498873853425855,46586,False
TRAJ32,0.4497910737799829,46587,False
ENSG00000234540,0.4497651609870143,46588,False
CDH12P1,0.4497159532460156,46589,False
CDH12P3,0.4497159532460156,46590,False
CDH12P4,0.4497159532460156,46591,False
ENSG00000280983,0.4497159532460156,46592,False
TCEA1P3,0.4496681327121859,46593,False
VN1R12P,0.4496350482702266,46594,False
ENSG00000251010,0.44955496488344265,46595,False
RPF2P1,0.4495096084616006,46596,False
ENSG00000265936,0.44949276583397574,46597,False
CTSL3P,0.4494656465227449,46598,False
ENSG00000236940,0.4494526370349525,46599,False
ST13P19,0.4494024479420786,46600,False
ST13P19,0.4494024479420786,46601,False
ENSG00000271129,0.4492741518851882,46602,False
ENSG00000283286,0.44920150094162997,46603,False
DUX4L9,0.44918941501544163,46604,False
DUX4L9,0.44918941501544163,46605,False
RBPJP6,0.4490674627729055,46606,False
MTCYBP33,0.44903219621142215,46607,False
ENSG00000281496,0.4489942086834917,46608,False
BCAS2P1,0.44896929862152535,46609,False
ENSG00000280538,0.4489012488417297,46610,False
GCNAP1,0.4488147216340038,46611,False
MIR6730,0.44877967372891225,46612,False
ENSG00000236238,0.4487038501531498,46613,False
RNA5SP395,0.44852373050677735,46614,False
NRBF2P4,0.44843598913984944,46615,False
VEZF1P1,0.44825926073608763,46616,False
RNA5SP344,0.4476753150927234,46617,False
GGT4P,0.4473863818557075,46618,False
GGT4P,0.4473863818557075,46619,False
ENSG00000280514,0.4473267146886121,46620,False
ENSG00000289588,0.4472113701624328,46621,False
ENSG00000229169,0.4471982448446195,46622,False
MIR148B,0.4471726978135837,46623,False
TRAJ40,0.4471604999656296,46624,False
RN7SL97P,0.447115371193903,46625,False
LINC01983,0.4470597107747781,46626,False
ENSG00000202144,0.44700530971197067,46627,False
MTND4LP7,0.44690817609381134,46628,False
LINC01395,0.4468756525075823,46629,False
PAICSP5,0.44681197670486505,46630,False
PAICSP5,0.44681197670486505,46631,False
ENSG00000274508,0.44670669566959426,46632,False
HCG17,0.4465509786327706,46633,False
RNU6-1147P,0.4461887818262581,46634,False
ENSG00000249149,0.44605039565356075,46635,False
TMSB10P1,0.4459354349625649,46636,False
ENSG00000258615,0.44580116359371297,46637,False
RPL7AP52,0.445767081217154,46638,False
RNA5SP74,0.44561893388206325,46639,False
ENSG00000276532,0.4456122100407188,46640,False
RN7SL627P,0.4456122100407188,46641,False
ENSG00000289489,0.44560396402032676,46642,False
EEF1A1P20,0.4455423579339774,46643,False
ENSG00000256339,0.445539469873057,46644,False
ENSG00000213028,0.4455108818917738,46645,False
ENSG00000289162,0.44547133319842497,46646,False
SMARCE1P3,0.4454423406108613,46647,False
ENSG00000290024,0.4453285552817892,46648,False
ENSG00000249675,0.44529955318217374,46649,False
TEX37,0.4452250270057712,46650,False
BTF3P7,0.4450713173662585,46651,False
HRURF,0.4450513616388952,46652,False
BHLHB9P1,0.44502454511519157,46653,False
TRAJ24,0.4450081241807622,46654,False
ENSG00000229913,0.4449213369444467,46655,False
ENSG00000230285,0.4448221618344468,46656,False
ARMC8P1,0.44448466570525624,46657,False
KRT82,0.44447155863235643,46658,False
SLC6A6P1,0.4443215254637414,46659,False
CHORDC2P,0.4442243309075985,46660,False
RPL32P33,0.4441503256147949,46661,False
MYL6P3,0.44412680695198387,46662,False
RPL37P15,0.444000972453304,46663,False
RN7SL205P,0.44375273664602366,46664,False
TRPC6P1,0.4435176064451051,46665,False
ENSG00000222430,0.44344091722631923,46666,False
ENSG00000288680,0.4433842571241827,46667,False
RPL5P15,0.44333489311636964,46668,False
ENSG00000243995,0.44333288346299404,46669,False
RPL7P42,0.4432797217139245,46670,False
RN7SKP214,0.4432500314753585,46671,False
ENSG00000252438,0.44315802065259874,46672,False
ENSG00000288922,0.44304116116530395,46673,False
ENSG00000232306,0.44299193944955206,46674,False
ASS1P12,0.4427727572108721,46675,False
ENSG00000253564,0.4426584855252656,46676,False
PFN1P12,0.44265027747447455,46677,False
RNU6-450P,0.44256284256322814,46678,False
ENSG00000200332,0.4423900004794879,46679,False
GSTA3,0.4423185281971398,46680,False
ENSG00000229015,0.44229608945160975,46681,False
MIR340,0.44229265761688796,46682,False
ENSG00000271901,0.4421627371699143,46683,False
ENSG00000271434,0.44194119532215637,46684,False
RPL21P71,0.4419281776509926,46685,False
AQP12A,0.441751716019342,46686,False
RPL13AP23,0.44173924802975045,46687,False
ENSG00000199571,0.44171944287033593,46688,False
ANK3-DT,0.44166003477580945,46689,False
MIR1183,0.4415412622168199,46690,False
TRAJ49,0.44123778530637303,46691,False
LINC01507,0.4411242605847336,46692,False
MIR4484,0.4410197324885843,46693,False
NCLP2,0.4410085241914902,46694,False
BNIP3P33,0.44089037953371274,46695,False
MIR6801,0.44086744746583206,46696,False
ENSG00000237002,0.4408064008123568,46697,False
DNAJA1P6,0.44077076534117643,46698,False
IL22,0.44064602605719955,46699,False
ENSG00000264876,0.44064098018320824,46700,False
ENSG00000230698,0.44049002873250687,46701,False
RPL37P2,0.44042762335115426,46702,False
ENSG00000274569,0.44039758373083127,46703,False
HIKESHIP3,0.44023721676417477,46704,False
KCNQ1-AS1,0.4401354688621186,46705,False
MIR1827,0.44012244051650606,46706,False
HMGN2P40,0.43993792686274774,46707,False
RNU6-319P,0.4399279680413405,46708,False
HLA-W,0.43988955446793687,46709,False
RNU6-583P,0.4396645620621223,46710,False
LINC02415,0.4396634472331906,46711,False
ENSG00000261025,0.4396259954331991,46712,False
BTNL2,0.439590623772233,46713,False
EIF1P3,0.439456136345699,46714,False
LINC01194,0.43940881684538846,46715,False
IMPDH1P3,0.4394069856257205,46716,False
ENSG00000258346,0.43930518165994636,46717,False
SNORD121A,0.43928675966038183,46718,False
ENSG00000289148,0.43917927289079434,46719,False
ENSG00000222305,0.4390117441130398,46720,False
ENSG00000226576,0.43875512516118975,46721,False
PTMAP9,0.43874612372949984,46722,False
PTMAP9,0.43874612372949984,46723,False
RPSAP55,0.4383388472177344,46724,False
PDE2A-AS1,0.4382724352596951,46725,False
ENSG00000240963,0.43817227586894575,46726,False
ENSG00000222604,0.4380110211057258,46727,False
RNU6-378P,0.4379222251844183,46728,False
ENSG00000232335,0.4378699428290319,46729,False
ENSG00000260036,0.4378347891796346,46730,False
ENSG00000251285,0.43779914271128834,46731,False
PRKG2-AS1,0.4376458589644914,46732,False
ENSG00000272203,0.4375961699732209,46733,False
RNU7-175P,0.4375256006991028,46734,False
ENSG00000258249,0.4374398985782997,46735,False
RNU6-307P,0.43739873396322654,46736,False
SNORA24B,0.43728886183458343,46737,False
RPL22P18,0.43721463565314417,46738,False
TAS2R60,0.43715120545477426,46739,False
TAS2R60,0.43715120545477426,46740,False
ENSG00000289842,0.43713307273862606,46741,False
ENSG00000254460,0.4370172851186995,46742,False
ENSG00000234758,0.43701271437950695,46743,False
IGHV3-19,0.436923759361274,46744,False
IGHV3-19,0.436923759361274,46745,False
ENSG00000224302,0.4368381420933351,46746,False
BTF3P4,0.43680039416272226,46747,False
YBX3P1,0.4367696445376137,46748,False
CKS1BP7,0.43676689680444486,46749,False
CICP28,0.4367415305801823,46750,False
IFNL3P1,0.436575380177765,46751,False
TPT1P1,0.4365489992414268,46752,False
ENSG00000274612,0.4362970307602349,46753,False
ENSG00000217060,0.43624815541834744,46754,False
ENSG00000239182,0.4362320572384425,46755,False
ENSG00000241114,0.43606824728974447,46756,False
RPL10AP3,0.43604545247968335,46757,False
ENSG00000260921,0.43601620096071175,46758,False
RPL36P4,0.43583451431161996,46759,False
ENSG00000234763,0.4358183731818849,46760,False
SETP16,0.43579105750080877,46761,False
ENSG00000289567,0.4357003343224926,46762,False
RPS6P15,0.43566405600851554,46763,False
ENSG00000220154,0.43554072339256505,46764,False
HMGB1P4,0.43553480263330546,46765,False
ENSG00000200164,0.4355113934196027,46766,False
ENSG00000262354,0.4355113934196027,46767,False
CLPSL1,0.4354972033088014,46768,False
TTC39DP,0.4354874330522839,46769,False
GAPDHP41,0.4354545201697741,46770,False
RPL17P10,0.43544530817223237,46771,False
ENSG00000290113,0.43541111344870015,46772,False
RNU6-541P,0.4353728432973999,46773,False
ENSG00000235095,0.43535618296948414,46774,False
ARF4P2,0.435316910195495,46775,False
ENSG00000290050,0.435228681996136,46776,False
MIR1276,0.43516168405985983,46777,False
RNU6-750P,0.43510849106328536,46778,False
HIGD1AP18,0.4350824774818767,46779,False
KRT18P29,0.4348959668288318,46780,False
ENSG00000271150,0.434818871067447,46781,False
ENSG00000276807,0.4347895703041594,46782,False
ENSG00000255305,0.43452793331015843,46783,False
ENSG00000286988,0.43428249288211845,46784,False
TRAJ36,0.43426518903258843,46785,False
TEX43,0.43425206850655007,46786,False
GOLGA2P2Y,0.43416454670747695,46787,False
RPL17P40,0.43415859266579027,46788,False
RPL17P40,0.43415859266579027,46789,False
MTND2P31,0.43414241452350427,46790,False
ENSG00000219088,0.43413652831993144,46791,False
RPL21P13,0.4340769922080796,46792,False
ENSG00000264215,0.4339137095986334,46793,False
OR2AO1P,0.4338601897735562,46794,False
PSMC1P11,0.433730192485178,46795,False
MIR3611,0.4337122165005548,46796,False
MIR599,0.4336258115628694,46797,False
ENSG00000278012,0.43362177292510967,46798,False
RN7SL404P,0.43345512721413726,46799,False
HSPA8P6,0.4334392319258083,46800,False
SNRPGP9,0.4333717470572739,46801,False
ENSG00000229405,0.4329835219407332,46802,False
RN7SL337P,0.4329248263484296,46803,False
RN7SL152P,0.43278152759108945,46804,False
ENSG00000229679,0.4327502851037487,46805,False
CKAP2P1,0.4327358497044331,46806,False
ENSG00000200693,0.4326474414045667,46807,False
SNRPCP16,0.4325954253581515,46808,False
ENSG00000252202,0.4325463799555485,46809,False
ENSG00000284437,0.4325463799555485,46810,False
RN7SKP281,0.43245020171417253,46811,False
ENSG00000286910,0.43215065135269604,46812,False
ENSG00000287874,0.43215065135269604,46813,False
TILRLS,0.4320796434202905,46814,False
RNU6-757P,0.431968161046441,46815,False
PMS2P12,0.43190881354622646,46816,False
ARPC1BP1,0.4318618020305757,46817,False
ENSG00000250140,0.431793864097896,46818,False
ENSG00000253484,0.4317094737468966,46819,False
CD200R1L-AS1,0.43164428239713887,46820,False
LY6G6C,0.4316402967932907,46821,False
ENSG00000288950,0.4315745512923926,46822,False
LINC01729,0.43146663993208545,46823,False
MTND5P6,0.43144483808984513,46824,False
LINC01181,0.43135281766219746,46825,False
GTF3C6P2,0.43130393856834875,46826,False
ENSG00000252122,0.4311093919653659,46827,False
ALG1L15P,0.43108768843437173,46828,False
RPL32P4,0.43105919097153733,46829,False
ENSG00000289932,0.4309580945916532,46830,False
IL31,0.43087031023091266,46831,False
ENSG00000282080,0.43082073485933847,46832,False
ENSG00000201340,0.4308010102864896,46833,False
ENSG00000288382,0.43074591860856964,46834,False
ENSG00000237158,0.4305820995368195,46835,False
ENSG00000287873,0.43057868584551084,46836,False
KRT18P23,0.43057339630619623,46837,False
OTOP1,0.42974765481860794,46838,False
MTCYBP7,0.4296017109332392,46839,False
MIR3162,0.4295298019414585,46840,False
LINC01298,0.42950848786171747,46841,False
RN7SKP72,0.42939927801624206,46842,False
IGKV2D-24,0.42939559898517704,46843,False
ENSG00000202523,0.42931787189434284,46844,False
BHLHE23,0.4292656445386708,46845,False
ENSG00000201807,0.4290528409484062,46846,False
MIR640,0.42903790832557726,46847,False
OR2X1P,0.4290038454837579,46848,False
ENSG00000251811,0.4289648751189492,46849,False
RPL5P32,0.4289476080384376,46850,False
RPL5P32,0.4289476080384376,46851,False
DBF4P2,0.42883646514203244,46852,False
ENSG00000267456,0.42883018246752275,46853,False
ENSG00000287004,0.4287891700185279,46854,False
RPL23AP38,0.42876975224540204,46855,False
ENSG00000207484,0.42866260553984414,46856,False
LINC01887,0.42864553602328176,46857,False
HELT,0.42856571098743024,46858,False
PPIAP58,0.4285271187046618,46859,False
ENSG00000283400,0.4284572372395903,46860,False
MICD,0.42845189025034686,46861,False
ENSG00000251200,0.42844039595199335,46862,False
ENSG00000230194,0.4283658428092921,46863,False
HNRNPA1P64,0.4282306213176891,46864,False
SRGAP3-AS1,0.42816042639695134,46865,False
GPR32,0.4280863378212113,46866,False
DEFB109A,0.42801007790687845,46867,False
VDAC2P3,0.42798853005215953,46868,False
TRAJ1,0.42776473787511105,46869,False
ENSG00000237319,0.42772360067947696,46870,False
ENSG00000257813,0.42770989191562603,46871,False
ENSG00000234578,0.42764234775320314,46872,False
ENSG00000227330,0.4275302947198515,46873,False
ENSG00000252230,0.42731711159959884,46874,False
ENSG00000226939,0.42728320985553736,46875,False
MIR941-2,0.4271988761150006,46876,False
MIR941-3,0.4271988761150006,46877,False
MIR941-4,0.4271988761150006,46878,False
MIR941-5,0.4271988761150006,46879,False
ALG1L7P,0.4271246605586689,46880,False
ENSG00000261393,0.42688711088657144,46881,False
SSBP3P1,0.4268371556216281,46882,False
ENSG00000232952,0.4268332366755361,46883,False
ENSG00000248261,0.42679227183039664,46884,False
RNA5SP197,0.42671993249831836,46885,False
H3P38,0.4266166845079901,46886,False
ENSG00000224334,0.42659183269199813,46887,False
TAAR1,0.4265713004564158,46888,False
PARP4P3,0.4265416634885867,46889,False
ENSG00000256462,0.42652542808419414,46890,False
ENSG00000250060,0.42650303335884115,46891,False
RNU4-5P,0.42645442819326956,46892,False
ENSG00000287395,0.42638811314603076,46893,False
ZBED1P1,0.42636822632983257,46894,False
